Gyáriszám,Azonosító,Kezdõ_dátum,Záró dátum,Hatásos_érték_[kWh],Hatásos státusz,Hatásos vesz érték [kWh],Hatásos vesz státusz,Szaldó érték [kWh],Szaldó státusz
9940220802,HU000220F11-S00000000000007928672,2025-01-03 07:00:00,2025-01-03 07:15,0.167,2,0.0,2,0.167,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 07:15:00,2025-01-03 07:30,0.742,2,0.0,2,0.742,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 07:30:00,2025-01-03 07:45,0.426,2,0.0,2,0.426,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 07:45:00,2025-01-03 08:00,0.207,2,0.0,2,0.207,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 08:00:00,2025-01-03 08:15,0.098,2,0.0,2,0.098,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 08:15:00,2025-01-03 08:30,0.041,2,0.0,2,0.041,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 08:30:00,2025-01-03 08:45,0.141,2,0.0,2,0.141,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 08:45:00,2025-01-03 09:00,0.716,2,0.0,2,0.716,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 09:00:00,2025-01-03 09:15,0.155,2,0.0,2,0.155,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 09:15:00,2025-01-03 09:30,0.165,2,0.0,2,0.165,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 09:30:00,2025-01-03 09:45,0.157,2,0.0,2,0.157,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 09:45:00,2025-01-03 10:00,0.163,2,0.0,2,0.163,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 10:00:00,2025-01-03 10:15,0.152,2,0.0,2,0.152,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 10:15:00,2025-01-03 10:30,0.297,2,0.0,2,0.297,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 10:30:00,2025-01-03 10:45,0.677,2,0.0,2,0.677,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 10:45:00,2025-01-03 11:00,0.351,2,0.0,2,0.351,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 11:00:00,2025-01-03 11:15,0.404,2,0.0,2,0.404,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 11:15:00,2025-01-03 11:30,0.383,2,0.0,2,0.383,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 11:30:00,2025-01-03 11:45,0.44,2,0.0,2,0.44,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 11:45:00,2025-01-03 12:00,0.524,2,0.0,2,0.524,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 12:00:00,2025-01-03 12:15,0.545,2,0.0,2,0.545,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 12:15:00,2025-01-03 12:30,0.276,2,0.0,2,0.276,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 12:30:00,2025-01-03 12:45,0.409,2,0.0,2,0.409,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 12:45:00,2025-01-03 13:00,0.279,2,0.0,2,0.279,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 13:00:00,2025-01-03 13:15,0.352,2,0.0,2,0.352,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 13:15:00,2025-01-03 13:30,0.187,2,0.0,2,0.187,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 13:30:00,2025-01-03 13:45,0.149,2,0.0,2,0.149,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 13:45:00,2025-01-03 14:00,0.13,2,0.0,2,0.13,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 14:00:00,2025-01-03 14:15,0.031,2,0.0,2,0.031,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 14:15:00,2025-01-03 14:30,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 14:30:00,2025-01-03 14:45,0.103,2,0.0,2,0.103,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 14:45:00,2025-01-03 15:00,0.165,2,0.0,2,0.165,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 15:00:00,2025-01-03 15:15,0.149,2,0.0,2,0.149,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 15:15:00,2025-01-03 15:30,0.416,2,0.0,2,0.416,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 15:30:00,2025-01-03 15:45,0.855,2,0.0,2,0.855,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 15:45:00,2025-01-03 16:00,0.902,2,0.0,2,0.902,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 16:00:00,2025-01-03 16:15,0.438,2,0.0,2,0.438,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 16:15:00,2025-01-03 16:30,0.216,2,0.0,2,0.216,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 16:30:00,2025-01-03 16:45,0.761,2,0.0,2,0.761,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 16:45:00,2025-01-03 17:00,0.86,2,0.0,2,0.86,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 17:00:00,2025-01-03 17:15,0.786,2,0.0,2,0.786,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 17:15:00,2025-01-03 17:30,0.637,2,0.0,2,0.637,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 17:30:00,2025-01-03 17:45,0.328,2,0.0,2,0.328,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 17:45:00,2025-01-03 18:00,0.282,2,0.0,2,0.282,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 18:00:00,2025-01-03 18:15,0.208,2,0.0,2,0.208,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 18:15:00,2025-01-03 18:30,0.216,2,0.0,2,0.216,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 18:30:00,2025-01-03 18:45,0.208,2,0.0,2,0.208,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 18:45:00,2025-01-03 19:00,0.173,2,0.0,2,0.173,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 19:00:00,2025-01-03 19:15,0.435,2,0.0,2,0.435,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 19:15:00,2025-01-03 19:30,0.711,2,0.0,2,0.711,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 19:30:00,2025-01-03 19:45,0.484,2,0.0,2,0.484,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 19:45:00,2025-01-03 20:00,0.182,2,0.0,2,0.182,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 20:00:00,2025-01-03 20:15,0.425,2,0.0,2,0.425,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 20:15:00,2025-01-03 20:30,0.553,2,0.0,2,0.553,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 20:30:00,2025-01-03 20:45,0.134,2,0.0,2,0.134,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 20:45:00,2025-01-03 21:00,0.05,2,0.0,2,0.05,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 21:00:00,2025-01-03 21:15,0.047,2,0.0,2,0.047,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 21:15:00,2025-01-03 21:30,0.055,2,0.0,2,0.055,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 21:30:00,2025-01-03 21:45,0.047,2,0.0,2,0.047,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 21:45:00,2025-01-03 22:00,0.057,2,0.0,2,0.057,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 22:00:00,2025-01-03 22:15,0.046,2,0.0,2,0.046,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 22:15:00,2025-01-03 22:30,0.055,2,0.0,2,0.055,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 22:30:00,2025-01-03 22:45,0.045,2,0.0,2,0.045,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 22:45:00,2025-01-03 23:00,0.041,2,0.0,2,0.041,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 23:00:00,2025-01-03 23:15,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 23:15:00,2025-01-03 23:30,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 23:30:00,2025-01-03 23:45,0.059,2,0.0,2,0.059,2
9940220802,HU000220F11-S00000000000007928672,2025-01-03 23:45:00,2025-01-04 00:00,0.197,2,0.0,2,0.197,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 00:00:00,2025-01-04 00:15,0.158,2,0.0,2,0.158,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 00:15:00,2025-01-04 00:30,0.163,2,0.0,2,0.163,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 00:30:00,2025-01-04 00:45,0.14,2,0.0,2,0.14,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 00:45:00,2025-01-04 01:00,0.154,2,0.0,2,0.154,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 01:00:00,2025-01-04 01:15,0.147,2,0.0,2,0.147,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 01:15:00,2025-01-04 01:30,0.163,2,0.0,2,0.163,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 01:30:00,2025-01-04 01:45,0.153,2,0.0,2,0.153,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 01:45:00,2025-01-04 02:00,0.162,2,0.0,2,0.162,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 02:00:00,2025-01-04 02:15,0.052,2,0.0,2,0.052,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 02:15:00,2025-01-04 02:30,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 02:30:00,2025-01-04 02:45,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 02:45:00,2025-01-04 03:00,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 03:00:00,2025-01-04 03:15,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 03:15:00,2025-01-04 03:30,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 03:30:00,2025-01-04 03:45,0.034,2,0.0,2,0.034,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 03:45:00,2025-01-04 04:00,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 04:00:00,2025-01-04 04:15,0.031,2,0.0,2,0.031,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 04:15:00,2025-01-04 04:30,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 04:30:00,2025-01-04 04:45,0.034,2,0.0,2,0.034,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 04:45:00,2025-01-04 05:00,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 05:00:00,2025-01-04 05:15,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 05:15:00,2025-01-04 05:30,0.056,2,0.0,2,0.056,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 05:30:00,2025-01-04 05:45,0.188,2,0.0,2,0.188,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 05:45:00,2025-01-04 06:00,0.16,2,0.0,2,0.16,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 06:00:00,2025-01-04 06:15,0.158,2,0.0,2,0.158,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 06:15:00,2025-01-04 06:30,0.169,2,0.0,2,0.169,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 06:30:00,2025-01-04 06:45,0.194,2,0.0,2,0.194,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 06:45:00,2025-01-04 07:00,0.932,2,0.0,2,0.932,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 07:00:00,2025-01-04 07:15,0.571,2,0.0,2,0.571,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 07:15:00,2025-01-04 07:30,0.043,2,0.0,2,0.043,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 07:30:00,2025-01-04 07:45,0.044,2,0.0,2,0.044,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 07:45:00,2025-01-04 08:00,0.055,2,0.0,2,0.055,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 08:00:00,2025-01-04 08:15,0.325,2,0.0,2,0.325,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 08:15:00,2025-01-04 08:30,0.464,2,0.0,2,0.464,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 08:30:00,2025-01-04 08:45,0.247,2,0.0,2,0.247,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 08:45:00,2025-01-04 09:00,0.187,2,0.0,2,0.187,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 09:00:00,2025-01-04 09:15,0.272,2,0.0,2,0.272,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 09:15:00,2025-01-04 09:30,0.661,2,0.0,2,0.661,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 09:30:00,2025-01-04 09:45,0.759,2,0.0,2,0.759,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 09:45:00,2025-01-04 10:00,0.365,2,0.0,2,0.365,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 10:00:00,2025-01-04 10:15,0.443,2,0.0,2,0.443,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 10:15:00,2025-01-04 10:30,0.488,2,0.0,2,0.488,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 10:30:00,2025-01-04 10:45,0.42,2,0.0,2,0.42,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 10:45:00,2025-01-04 11:00,0.537,2,0.0,2,0.537,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 11:00:00,2025-01-04 11:15,0.394,2,0.0,2,0.394,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 11:15:00,2025-01-04 11:30,0.538,2,0.0,2,0.538,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 11:30:00,2025-01-04 11:45,0.203,2,0.0,2,0.203,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 11:45:00,2025-01-04 12:00,0.191,2,0.0,2,0.191,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 12:00:00,2025-01-04 12:15,0.046,2,0.0,2,0.046,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 12:15:00,2025-01-04 12:30,0.123,2,0.0,2,0.123,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 12:30:00,2025-01-04 12:45,0.134,2,0.0,2,0.134,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 12:45:00,2025-01-04 13:00,0.127,2,0.0,2,0.127,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 13:00:00,2025-01-04 13:15,0.253,2,0.0,2,0.253,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 13:15:00,2025-01-04 13:30,0.119,2,0.0,2,0.119,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 13:30:00,2025-01-04 13:45,0.127,2,0.0,2,0.127,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 13:45:00,2025-01-04 14:00,0.021,2,0.0,2,0.021,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 14:00:00,2025-01-04 14:15,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 14:15:00,2025-01-04 14:30,0.019,2,0.0,2,0.019,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 14:30:00,2025-01-04 14:45,0.011,2,0.0,2,0.011,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 14:45:00,2025-01-04 15:00,0.021,2,0.0,2,0.021,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 15:00:00,2025-01-04 15:15,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 15:15:00,2025-01-04 15:30,0.226,2,0.0,2,0.226,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 15:30:00,2025-01-04 15:45,0.683,2,0.0,2,0.683,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 15:45:00,2025-01-04 16:00,0.238,2,0.0,2,0.238,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 16:00:00,2025-01-04 16:15,0.07,2,0.0,2,0.07,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 16:15:00,2025-01-04 16:30,0.236,2,0.0,2,0.236,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 16:30:00,2025-01-04 16:45,1.078,2,0.0,2,1.078,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 16:45:00,2025-01-04 17:00,1.227,2,0.0,2,1.227,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 17:00:00,2025-01-04 17:15,1.009,2,0.0,2,1.009,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 17:15:00,2025-01-04 17:30,0.674,2,0.0,2,0.674,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 17:30:00,2025-01-04 17:45,0.3,2,0.0,2,0.3,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 17:45:00,2025-01-04 18:00,0.308,2,0.0,2,0.308,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 18:00:00,2025-01-04 18:15,0.302,2,0.0,2,0.302,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 18:15:00,2025-01-04 18:30,0.563,2,0.0,2,0.563,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 18:30:00,2025-01-04 18:45,0.476,2,0.0,2,0.476,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 18:45:00,2025-01-04 19:00,1.067,2,0.0,2,1.067,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 19:00:00,2025-01-04 19:15,1.296,2,0.0,2,1.296,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 19:15:00,2025-01-04 19:30,0.54,2,0.0,2,0.54,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 19:30:00,2025-01-04 19:45,0.471,2,0.0,2,0.471,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 19:45:00,2025-01-04 20:00,1.138,2,0.0,2,1.138,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 20:00:00,2025-01-04 20:15,0.364,2,0.0,2,0.364,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 20:15:00,2025-01-04 20:30,0.306,2,0.0,2,0.306,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 20:30:00,2025-01-04 20:45,0.602,2,0.0,2,0.602,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 20:45:00,2025-01-04 21:00,0.51,2,0.0,2,0.51,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 21:00:00,2025-01-04 21:15,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 21:15:00,2025-01-04 21:30,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 21:30:00,2025-01-04 21:45,0.05,2,0.0,2,0.05,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 21:45:00,2025-01-04 22:00,0.052,2,0.0,2,0.052,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 22:00:00,2025-01-04 22:15,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 22:15:00,2025-01-04 22:30,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 22:30:00,2025-01-04 22:45,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 22:45:00,2025-01-04 23:00,0.04,2,0.0,2,0.04,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 23:00:00,2025-01-04 23:15,0.038,2,0.0,2,0.038,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 23:15:00,2025-01-04 23:30,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 23:30:00,2025-01-04 23:45,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-04 23:45:00,2025-01-05 00:00,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 00:00:00,2025-01-05 00:15,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 00:15:00,2025-01-05 00:30,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 00:30:00,2025-01-05 00:45,0.036,2,0.0,2,0.036,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 00:45:00,2025-01-05 01:00,0.036,2,0.0,2,0.036,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 01:00:00,2025-01-05 01:15,0.037,2,0.0,2,0.037,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 01:15:00,2025-01-05 01:30,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 01:30:00,2025-01-05 01:45,0.036,2,0.0,2,0.036,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 01:45:00,2025-01-05 02:00,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 02:00:00,2025-01-05 02:15,0.04,2,0.0,2,0.04,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 02:15:00,2025-01-05 02:30,0.049,2,0.0,2,0.049,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 02:30:00,2025-01-05 02:45,0.066,2,0.0,2,0.066,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 02:45:00,2025-01-05 03:00,0.046,2,0.0,2,0.046,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 03:00:00,2025-01-05 03:15,0.052,2,0.0,2,0.052,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 03:15:00,2025-01-05 03:30,0.176,2,0.0,2,0.176,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 03:30:00,2025-01-05 03:45,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 03:45:00,2025-01-05 04:00,0.036,2,0.0,2,0.036,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 04:00:00,2025-01-05 04:15,0.181,2,0.0,2,0.181,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 04:15:00,2025-01-05 04:30,0.164,2,0.0,2,0.164,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 04:30:00,2025-01-05 04:45,0.184,2,0.0,2,0.184,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 04:45:00,2025-01-05 05:00,0.159,2,0.0,2,0.159,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 05:00:00,2025-01-05 05:15,0.168,2,0.0,2,0.168,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 05:15:00,2025-01-05 05:30,0.164,2,0.0,2,0.164,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 05:30:00,2025-01-05 05:45,0.163,2,0.0,2,0.163,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 05:45:00,2025-01-05 06:00,0.264,2,0.0,2,0.264,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 06:00:00,2025-01-05 06:15,0.153,2,0.0,2,0.153,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 06:15:00,2025-01-05 06:30,0.139,2,0.0,2,0.139,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 06:30:00,2025-01-05 06:45,0.16,2,0.0,2,0.16,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 06:45:00,2025-01-05 07:00,0.157,2,0.0,2,0.157,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 07:00:00,2025-01-05 07:15,0.16,2,0.0,2,0.16,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 07:15:00,2025-01-05 07:30,0.155,2,0.0,2,0.155,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 07:30:00,2025-01-05 07:45,0.133,2,0.0,2,0.133,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 07:45:00,2025-01-05 08:00,0.154,2,0.0,2,0.154,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 08:00:00,2025-01-05 08:15,0.161,2,0.0,2,0.161,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 08:15:00,2025-01-05 08:30,0.154,2,0.0,2,0.154,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 08:30:00,2025-01-05 08:45,0.156,2,0.0,2,0.156,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 08:45:00,2025-01-05 09:00,0.13,2,0.0,2,0.13,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 09:00:00,2025-01-05 09:15,0.151,2,0.0,2,0.151,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 09:15:00,2025-01-05 09:30,0.154,2,0.0,2,0.154,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 09:30:00,2025-01-05 09:45,0.157,2,0.0,2,0.157,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 09:45:00,2025-01-05 10:00,0.152,2,0.0,2,0.152,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 10:00:00,2025-01-05 10:15,0.074,2,0.0,2,0.074,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 10:15:00,2025-01-05 10:30,0.031,2,0.0,2,0.031,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 10:30:00,2025-01-05 10:45,0.145,2,0.0,2,0.145,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 10:45:00,2025-01-05 11:00,0.053,2,0.0,2,0.053,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 11:00:00,2025-01-05 11:15,0.182,2,0.0,2,0.182,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 11:15:00,2025-01-05 11:30,0.143,2,0.0,2,0.143,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 11:30:00,2025-01-05 11:45,0.151,2,0.0,2,0.151,2
9940220802,HU000220F11-S00000000000007928672,2025-01-05 11:45:00,2025-01-05 12:00,0.157,2,0.0,2,0.157,2
